MatchID, Map,TeamA,TeamB,TeamAWins, TeamARounds, TeamBRounds, A1_frags, A1_assists, A1_deaths, A2_frags, A2_assists, A2_deaths, A3_frags, A3_assists, A3_deaths, A4_frags, A4_assists, A4_deaths, A5_frags, A5_assists, A5_deaths, B1_frags, B1_assists, B1_deaths, B2_frags, B2_assists, B2_deaths, B3_frags, B3_assists, B3_deaths, B4_frags, B4_assists, B4_deaths, B5_frags, B5_assists, B5_deaths
19237,cobblestone,EnVyUs,Titan,1,16,14,28,3,21,28,8,21,22,4,19,16,2,20,13,4,19,24,1,21,22,2,21,19,1,20,18,3,22,17,3,23
19238,inferno,fnatic,Vox Eminor,1,16,3,19,2,6,20,5,7,17,4,9,16,4,12,12,4,8,11,1,16,11,3,17,7,3,17,6,2,16,7,1,18
19239,mirage,Natus Vincere,FlipSid3,1,16,2,19,1,6,21,5,12,16,1,4,14,2,8,15,7,12,15,1,16,8,3,17,9,1,17,5,1,17,4,3,18
19240,cache,EnVyUs,LGB,1,16,8,22,2,8,19,5,12,21,3,16,15,4,13,16,3,15,19,1,19,13,3,18,11,1,16,10,3,19,11,0,21
19241,cache,PENTA,Titan,1,16,4,28,3,12,17,3,7,17,3,12,15,4,10,12,5,8,14,2,18,12,1,17,10,3,19,7,4,18,6,3,17
19242,cache,Vox Eminor,FlipSid3,1,16,2,21,1,8,21,4,8,17,3,10,14,10,11,10,1,6,13,1,15,9,2,17,8,2,17,7,3,18,6,3,16
19243,cobblestone,Natus Vincere,fnatic,0,7,16,22,4,15,19,3,15,10,3,19,9,5,18,8,5,17,27,2,10,20,3,13,15,6,16,10,2,14,12,7,17
19244,dust2,PENTA,LGB,1,16,12,32,7,17,23,4,17,20,1,17,21,9,19,12,7,21,23,6,21,18,3,21,17,5,23,17,7,20,15,3,23
19246,nuke,HellRaisers,CLG,0,14,16,26,2,23,22,5,21,18,6,23,16,4,21,12,7,24,22,3,17,26,8,21,22,2,17,23,5,18,19,2,21
19247,inferno,Keyd Stars,NiP,0,9,16,17,4,17,18,1,18,15,8,17,14,3,17,13,2,19,26,3,18,17,3,15,20,3,16,13,1,15,12,6,15
19248,overpass,Virtus.pro,3DMAX,1,16,5,21,1,12,17,4,9,20,8,10,18,6,12,16,1,12,16,3,20,11,4,18,10,1,17,10,3,18,8,2,19
19249,nuke,TSM,Cloud9,0,14,16,27,4,21,25,4,19,21,5,20,12,1,18,11,10,19,26,3,18,19,4,18,18,2,20,18,3,20,16,2,20
19250,inferno,HellRaisers,Keyd Stars,0,12,16,22,5,20,20,4,19,19,6,19,19,6,24,11,1,21,24,3,16,20,2,15,23,7,20,22,9,21,14,3,19
19251,mirage,CLG,NiP,0,7,16,16,2,19,18,1,21,14,2,18,10,4,18,9,3,20,25,4,13,23,5,13,17,3,12,17,3,15,14,2,14
19252,dust2,CLG,Keyd Stars,0,8,16,14,1,17,16,3,20,13,3,18,13,2,19,7,2,16,24,4,12,24,3,11,19,7,13,14,4,12,9,1,15
19253,inferno,Virtus.pro,Cloud9,1,16,11,22,8,17,22,6,20,20,7,16,20,1,20,16,4,18,22,6,18,21,3,18,19,6,23,18,8,21,11,3,23
19254,nuke,TSM,3DMAX,1,16,10,22,3,18,18,4,13,18,8,17,18,4,16,19,7,17,23,4,19,20,3,19,14,1,19,13,1,19,11,4,19
19255,overpass,TSM,Cloud9,1,16,8,21,4,11,18,4,14,20,6,15,22,5,18,12,9,14,20,1,17,13,3,18,13,4,19,14,2,20,12,4,19
19256,cache,Natus Vincere,EnVyUs,0,12,16,24,7,22,22,3,20,20,4,20,16,3,23,11,1,22,22,4,17,22,9,21,22,8,19,18,5,16,21,4,20
19257,dust2,EnVyUs,Natus Vincere,0,14,16,27,6,18,22,4,18,19,3,19,20,7,22,15,1,22,29,3,17,17,2,21,19,12,22,16,2,20,17,6,23
19258,cobblestone,EnVyUs,Natus Vincere,1,16,3,19,1,6,18,5,9,17,1,11,19,5,12,11,8,10,12,2,16,14,2,19,8,2,16,7,1,16,7,1,17
19259,inferno,PENTA,fnatic,0,8,16,18,4,19,11,4,14,14,3,20,14,3,19,11,2,19,29,1,13,15,8,12,16,8,16,15,7,13,15,9,15
19261,mirage,Virtus.pro,Keyd Stars,1,16,4,20,3,10,18,2,10,18,5,10,16,2,13,14,3,12,17,2,18,12,5,17,10,0,15,11,2,17,5,2,19
19264,nuke,Virtus.pro,Keyd Stars,1,16,1,21,5,5,19,3,7,16,3,5,14,4,4,14,8,7,9,1,17,6,1,17,6,0,17,3,0,16,4,3,17
19265,dust2,TSM,NiP,0,8,16,21,2,17,15,1,19,15,3,19,14,5,19,10,2,21,26,5,16,18,5,13,19,2,15,18,5,17,13,4,14
19267,nuke,NiP,TSM,1,16,12,32,9,16,19,8,19,17,2,17,20,4,19,15,6,19,26,3,18,20,1,21,16,6,20,17,2,20,11,4,24
19270,mirage,fnatic,Virtus.pro,1,16,8,25,4,12,18,3,13,20,7,16,13,4,13,14,1,19,16,3,15,16,5,19,17,0,17,13,5,20,10,3,19
19272,dust2,EnVyUs,NiP,0,10,16,18,4,16,20,5,24,14,5,21,14,3,22,13,7,21,28,4,14,25,6,18,21,5,17,17,6,15,13,2,15
19273,dust2,fnatic,NiP,1,16,14,29,3,18,25,4,21,19,6,18,21,5,22,11,7,20,26,4,21,20,4,18,20,4,22,19,3,22,14,2,22
19274,cache,fnatic,NiP,0,10,16,20,3,22,16,1,20,15,4,19,16,4,21,14,1,22,26,3,16,26,3,16,23,8,20,14,3,14,15,3,15
19275,inferno,fnatic,NiP,1,16,13,30,4,18,18,4,15,20,6,17,18,9,19,20,8,24,29,1,20,22,3,19,18,5,21,13,8,22,11,6,24
19276,nuke,NiP,PENTA,1,16,13,24,5,23,23,6,19,21,6,20,17,5,19,17,1,20,29,2,20,23,1,23,18,7,19,18,3,22,13,2,18
19277,dust2,PENTA,NiP,0,10,16,20,5,19,15,5,20,14,2,19,13,2,25,10,9,24,25,5,14,23,3,13,19,2,13,21,6,15,19,7,17
19278,cache,EnVyUs,Virtus.pro,1,16,5,26,4,9,22,4,13,21,1,9,15,3,6,10,5,11,13,3,19,11,1,17,9,2,20,7,0,18,8,1,20
19279,mirage,Virtus.pro,NiP,0,14,16,25,3,21,22,3,20,17,3,18,16,2,19,15,5,22,27,4,19,23,5,19,19,3,17,14,7,19,16,11,22
19280,inferno,Virtus.pro,NiP,0,4,16,15,3,17,14,2,18,10,0,17,6,4,17,6,2,18,23,0,7,18,3,12,15,2,10,15,5,11,16,1,11
19281,dust2,EnVyUs,PENTA,1,16,14,24,4,19,22,2,19,21,6,19,20,4,18,19,10,16,26,2,18,18,4,18,20,4,24,16,4,22,11,5,24
19284,mirage,EnVyUs,PENTA,1,16,8,24,2,10,27,6,14,25,5,14,15,5,13,10,7,15,21,1,19,13,2,19,12,4,20,10,2,21,10,5,23
19285,nuke,TSM,NiP,0,12,16,24,1,16,22,4,19,14,5,18,15,9,20,14,3,21,29,3,19,22,11,17,15,1,15,16,1,20,12,5,19
19286,mirage,EnVyUs,Virtus.pro,0,10,16,21,1,17,20,6,22,14,2,20,11,2,19,12,4,21,25,4,16,23,5,15,20,4,17,16,4,17,15,3,13
19287,inferno,Virtus.pro,EnVyUs,0,10,16,18,0,20,18,2,18,18,6,18,14,5,19,14,7,20,21,3,14,19,5,14,21,0,18,16,4,16,18,5,20
19288,overpass,EnVyUs,Virtus.pro,1,16,9,24,6,12,21,4,17,20,3,12,23,3,18,10,2,15,15,7,17,16,2,22,14,5,20,15,6,22,14,4,18
19289,mirage,EnVyUs,NiP,1,16,5,26,4,12,22,2,9,13,1,10,17,4,15,13,3,11,16,1,18,17,1,17,9,2,19,7,5,18,8,4,19
19293,nuke,eLevate,SKDC,1,16,13,22,5,17,25,5,19,16,5,16,19,2,20,20,5,19,28,1,20,18,1,16,17,4,22,14,4,21,13,7,23
19294,mirage,CLG,Mythic,1,16,13,27,3,19,21,2,16,21,5,16,23,5,21,21,4,19,21,4,23,17,4,20,22,2,24,16,4,24,15,3,22
19295,dust2,Property,EnVyUs,0,11,16,27,4,21,20,2,20,16,6,16,11,3,21,11,4,19,24,7,20,20,3,19,19,2,12,17,4,18,17,4,16
19296,cache,EnVyUs,Property,1,16,0,21,0,4,19,6,6,17,3,6,11,5,5,12,2,9,9,1,16,7,1,16,6,2,16,4,0,16,4,4,16
19297,cache,Virtus.pro,Infused,1,16,10,34,3,14,22,3,15,20,7,16,17,5,16,17,8,19,18,3,20,20,4,24,17,4,23,12,7,21,12,4,24
19298,inferno,Infused,Virtus.pro,0,10,16,18,4,21,18,2,19,15,1,19,14,3,18,10,5,20,29,2,15,19,2,13,18,8,13,18,5,18,13,5,17
19302,inferno,Orbit,Cloud9,0,9,16,17,4,17,18,3,21,16,6,19,16,3,20,11,2,20,31,6,15,18,6,15,17,4,16,15,4,17,15,3,15
19303,cobblestone,Cloud9,Orbit,1,16,5,29,6,11,23,4,9,18,0,8,14,4,10,11,7,9,13,1,18,10,2,18,9,2,19,9,1,20,6,4,20
19305,cache,Property,G2,1,16,10,25,2,15,23,2,16,20,2,12,16,6,15,18,8,17,18,3,19,19,6,21,13,4,21,14,3,20,11,3,21
19306,inferno,EnVyUs,NiP,1,16,6,26,5,7,22,4,12,18,9,11,15,5,11,9,3,19,18,1,17,16,5,17,10,0,17,11,4,21,5,3,18
19307,dust2,EnVyUs,NiP,1,16,9,19,2,11,22,3,16,18,6,14,17,5,13,17,2,15,17,2,18,17,5,18,14,3,19,11,3,19,10,0,19
19308,cache,Infused,Orbit,0,7,16,15,2,20,14,4,22,12,3,19,11,2,19,9,1,21,27,2,14,23,4,10,22,6,13,19,2,12,10,3,12
19309,inferno,Orbit,Infused,1,16,9,25,6,14,25,4,13,23,6,15,17,6,17,10,4,16,18,5,16,17,1,21,14,2,19,12,4,20,14,6,24
19310,cobblestone,Cloud9,Virtus.pro,1,16,9,25,6,16,26,5,16,16,1,16,17,4,18,15,1,16,19,4,17,17,2,19,19,2,21,17,4,21,10,5,21
19311,nuke,Cloud9,Virtus.pro,0,8,16,24,3,16,15,3,17,13,3,19,11,5,19,8,2,17,26,5,15,18,7,13,19,3,13,13,4,17,12,2,13
19312,inferno,Virtus.pro,Cloud9,1,16,5,22,6,10,17,5,11,16,1,11,16,3,11,16,5,15,17,5,17,12,1,17,11,1,17,12,3,18,6,2,18
19313,cache,NiP,Property,0,13,16,19,5,22,22,4,24,19,1,20,17,3,22,14,6,19,25,3,16,27,1,16,23,7,19,19,3,19,13,4,22
19316,nuke,Orbit,Cloud9,0,10,16,28,2,19,15,3,19,17,6,21,13,1,20,12,4,19,25,2,16,24,2,19,21,3,14,12,6,15,16,8,21
19317,cache,Orbit,Cloud9,0,5,16,14,1,17,13,4,17,13,4,18,10,1,19,9,3,19,27,6,8,26,4,16,16,2,12,10,4,12,11,2,11
19318,mirage,Chiefs,Vox Eminor,1,16,5,24,10,11,19,0,7,18,3,12,15,3,10,13,4,8,14,2,16,14,4,17,11,0,18,6,3,18,3,3,20
19319,cache,AVANT GARDE,Streamline,0,8,16,23,3,18,14,7,16,16,1,19,15,2,19,10,3,18,27,1,13,25,3,17,16,3,16,12,8,15,9,6,18
19320,dust2,TRIDENT,Immunity,0,11,16,24,4,22,18,3,19,17,1,22,13,7,21,13,4,20,28,6,18,24,4,18,20,2,15,15,2,14,17,3,20
19321,nuke,Virtus.pro,NiP,0,10,16,20,2,17,19,2,18,18,2,17,17,5,22,11,4,19,24,1,15,24,5,18,15,5,16,14,2,17,16,2,19
19322,mirage,Virtus.pro,NiP,1,16,7,28,2,12,23,6,13,19,2,11,16,8,15,9,3,10,21,2,20,9,1,15,13,4,21,9,1,19,9,5,20
19323,inferno,NiP,Virtus.pro,1,16,12,26,5,16,21,5,19,18,4,17,18,4,17,17,5,17,26,6,16,21,1,22,14,0,20,13,5,22,12,4,21
19324,cobblestone,EnVyUs,Cloud9,1,16,8,22,7,13,22,1,15,20,2,16,15,1,15,14,3,14,19,3,18,17,3,16,14,5,17,12,5,21,10,1,21
19325,inferno,Property,NiP,0,13,16,25,6,19,22,4,24,19,3,22,16,5,22,11,6,22,29,2,18,26,5,20,22,4,18,17,3,18,14,7,19
19326,mirage,Property,NiP,0,10,16,22,0,15,16,3,19,16,3,20,13,0,19,5,4,21,22,3,13,20,7,15,21,3,15,17,4,15,14,2,14
19327,cache,Cloud9,EnVyUs,0,10,16,22,5,19,19,2,19,13,1,19,11,0,19,13,3,22,26,2,16,19,7,18,18,5,15,18,4,15,17,6,14
19328,inferno,EnVyUs,NiP,0,14,16,27,3,21,22,3,21,24,5,26,19,3,18,14,6,20,24,2,21,22,4,18,22,7,20,21,5,22,17,6,25
19329,cache,NiP,EnVyUs,0,5,16,18,2,16,11,0,17,10,1,17,11,4,18,8,5,18,28,3,10,19,2,9,19,5,11,11,2,14,9,2,14
19330,nuke,Virtus.pro,Cloud9,1,16,13,24,4,19,22,5,19,20,8,18,21,6,20,19,4,22,24,2,21,22,5,20,17,11,21,18,1,22,17,5,22
19331,inferno,Virtus.pro,Cloud9,1,16,3,21,4,6,23,2,10,18,5,9,12,2,6,15,10,12,16,0,19,11,2,17,6,2,17,5,2,17,5,2,19
19332,dust2,NiP,EnVyUs,0,11,16,20,4,17,19,4,21,16,5,20,13,3,18,15,0,21,25,3,12,22,7,17,20,6,19,17,4,18,13,1,18
19333,cobblestone,EnVyUs,NiP,1,16,9,28,5,16,24,2,20,17,6,11,16,2,12,16,7,15,18,3,18,17,4,19,15,4,21,14,3,23,10,3,20
19334,nuke,G2,NiP,0,8,16,19,6,19,13,6,20,12,5,20,13,4,20,11,1,21,28,4,14,25,7,16,19,4,14,15,6,12,13,4,12
19336,dust2,TSM,Natus Vincere,1,16,12,30,2,18,26,8,18,16,4,18,18,5,18,16,5,22,25,3,20,21,4,21,22,4,22,13,2,20,12,3,23
19337,inferno,fnatic,FlipSid3,0,6,16,20,3,18,14,1,17,12,2,17,7,3,18,4,1,17,28,7,12,19,1,13,16,4,11,14,5,11,10,2,11
19338,mirage,FlipSid3,fnatic,0,5,16,15,1,15,11,0,19,8,2,16,8,1,19,8,2,20,27,4,7,20,6,11,14,3,9,17,3,12,10,1,11
19339,cache,fnatic,FlipSid3,1,16,10,23,4,13,25,3,16,21,3,14,18,2,15,18,3,18,19,8,19,19,3,22,15,4,18,12,2,23,11,6,23
19340,mirage,FlipSid3,Natus Vincere,0,8,16,19,1,17,11,0,17,13,1,21,11,4,20,10,6,21,26,3,10,24,7,12,17,2,12,15,3,14,14,4,16
19341,inferno,FlipSid3,Natus Vincere,0,3,16,15,1,17,7,1,16,5,3,16,5,0,16,5,0,17,31,3,6,16,2,7,12,2,7,13,2,9,10,7,8
19342,dust2,fnatic,TSM,0,7,16,20,8,17,16,1,19,12,3,16,11,5,18,5,2,18,23,3,12,22,2,13,17,3,13,16,2,13,10,3,13
19343,cache,fnatic,TSM,0,11,16,20,2,18,21,8,21,21,8,19,12,7,20,14,4,20,25,7,19,20,4,16,20,6,19,18,1,18,15,1,16
19344,dust2,dignitas,PENTA,0,6,16,16,0,15,17,3,18,11,4,19,10,0,17,5,3,20,26,3,10,23,5,12,13,7,12,13,5,11,14,1,14
19345,mirage,dignitas,PENTA,1,16,11,21,5,13,22,5,17,24,5,19,17,2,17,16,5,20,26,6,20,17,0,17,16,4,19,14,5,18,13,4,26
19348,nuke,Property,FlipSid3,1,16,11,32,3,15,20,6,19,19,3,18,18,9,20,13,5,15,23,6,17,26,3,20,16,2,21,11,2,20,11,6,24
19352,dust2,SKDC,Cloud9,0,5,16,17,5,16,14,0,17,13,0,19,9,6,18,8,2,20,21,2,11,20,5,13,22,2,16,14,7,9,13,6,12
19353,mirage,Virtus.pro,NiP,0,7,16,19,5,17,17,2,17,15,3,20,16,5,21,9,5,18,20,0,14,20,2,16,23,2,16,18,7,19,11,5,11
19354,cache,Titan,EnVyUs,1,16,11,24,3,15,21,3,21,21,6,17,18,7,20,15,3,20,27,3,20,21,6,19,18,3,19,18,4,21,9,0,20
19355,mirage,NiP,EnVyUs,1,16,12,29,5,18,20,5,16,21,4,20,18,3,18,17,3,20,18,5,20,20,0,22,18,5,21,17,5,20,18,2,22
19358,inferno,fnatic,Natus Vincere,0,12,16,24,6,14,24,2,20,16,3,21,14,3,20,8,4,20,22,2,15,20,8,16,20,2,19,20,4,19,13,3,17
19359,mirage,fnatic,Natus Vincere,1,16,13,30,6,21,25,10,22,23,6,20,16,10,23,13,2,20,27,6,21,25,4,20,23,4,23,17,4,22,14,4,21
19360,cache,fnatic,Natus Vincere,1,16,3,23,2,6,20,2,8,19,4,9,15,4,9,8,5,9,14,3,17,10,0,17,7,1,17,5,0,16,5,1,18
19361,inferno,TSM,fnatic,1,16,14,23,6,16,20,3,19,19,4,22,16,3,17,12,3,19,24,4,19,23,0,18,15,3,14,17,4,19,14,3,20
19362,cobblestone,TSM,fnatic,0,8,16,14,0,15,15,0,17,16,7,17,16,4,17,15,4,20,22,6,12,16,6,14,16,5,15,16,4,17,16,5,18
19363,cache,fnatic,TSM,0,14,16,26,5,23,21,3,22,19,9,18,18,3,22,20,2,23,27,7,21,22,4,19,23,5,22,21,2,21,15,4,21
19364,nuke,SKDC,eLevate,0,9,16,21,3,19,18,4,17,15,0,18,12,4,21,10,5,20,24,5,15,22,5,17,19,3,12,16,4,15,14,4,17
19365,cobblestone,Cloud9,Liquid,0,13,16,26,4,23,23,7,20,22,6,21,17,9,22,16,8,23,26,2,19,24,8,22,21,2,19,22,6,20,14,1,25
19366,mirage,CLG,Mythic,1,16,8,27,0,12,24,8,17,18,0,14,17,2,15,10,4,11,18,4,17,17,1,19,13,5,21,14,1,20,7,3,19
19371,dust2,NiP,Titan,1,16,11,26,2,14,19,3,15,22,6,17,18,4,18,17,6,15,27,3,17,17,1,21,15,4,21,10,2,21,10,3,22
19372,inferno,Natus Vincere,TSM,0,11,16,16,4,17,20,2,18,15,7,20,13,6,15,16,2,19,26,4,15,18,5,15,16,2,17,14,3,16,15,4,17
19375,overpass,Natus Vincere,TSM,1,16,11,23,3,12,22,5,14,22,5,19,20,5,19,15,5,18,19,5,18,17,5,20,16,7,21,15,5,21,15,5,22
19376,mirage,NiP,Virtus.pro,1,16,6,26,5,14,25,5,13,19,3,15,15,6,12,9,2,11,15,1,17,19,3,18,14,5,18,10,1,21,7,2,20
19377,inferno,NiP,Virtus.pro,1,16,6,22,3,14,15,2,7,19,4,12,17,3,12,18,3,11,17,2,17,14,3,19,9,1,17,8,2,18,8,5,20
19378,inferno,EnVyUs,Natus Vincere,0,12,16,20,6,20,20,2,24,18,4,22,16,5,19,15,5,24,28,1,15,24,5,19,20,2,17,21,7,18,16,10,20
19379,overpass,EnVyUs,Natus Vincere,1,16,14,28,5,21,22,8,20,21,4,23,17,7,22,16,3,23,27,4,19,24,1,19,22,8,21,20,1,21,16,7,26
19380,nuke,EnVyUs,Natus Vincere,1,16,2,22,2,6,22,0,8,19,1,6,11,5,10,10,7,8,10,1,17,10,0,17,8,1,15,8,1,17,2,0,18
19382,cache,Natus Vincere,Titan,0,10,16,17,3,19,17,2,20,17,1,21,12,4,20,10,6,23,27,2,15,22,5,15,22,3,15,17,3,12,15,5,16
19383,dust2,Titan,Natus Vincere,1,16,11,21,2,10,23,4,15,22,5,18,19,7,15,17,5,15,21,2,20,17,2,23,15,5,22,11,6,19,9,3,19
19384,cache,Orbit,Property,1,16,8,30,8,16,27,3,12,22,2,16,12,0,12,14,5,16,18,2,18,15,5,21,14,6,21,14,4,22,10,7,23
19385,inferno,Property,Orbit,0,13,16,29,3,22,21,5,17,21,1,19,16,2,23,10,6,22,28,6,17,24,1,17,19,13,21,15,4,18,17,7,24
19386,cache,Virtus.pro,TSM,0,12,16,22,2,21,21,3,19,17,3,21,14,9,19,15,4,23,31,4,15,21,2,14,15,2,19,18,3,21,18,3,20
19387,inferno,TSM,Virtus.pro,0,12,16,25,2,20,22,3,21,16,4,19,13,5,19,10,7,19,24,3,16,22,2,17,22,3,16,16,3,18,13,7,19
19390,inferno,TSM,Titan,1,16,14,24,3,18,21,2,19,21,8,19,18,4,21,14,7,17,25,4,23,19,2,20,21,4,20,17,3,16,12,7,19
19391,cache,TSM,Titan,0,14,16,20,2,21,22,3,24,18,1,21,18,3,21,17,6,22,26,4,14,25,4,21,22,3,17,22,5,20,14,8,24
19392,dust2,TSM,Titan,1,16,5,20,8,10,17,2,10,16,1,12,17,5,11,16,5,12,19,2,17,13,3,18,10,1,19,9,1,16,4,1,17
19393,cache,EnVyUs,NiP,1,16,9,25,4,12,24,8,20,19,5,12,19,2,19,15,8,15,21,4,19,17,3,19,13,4,21,15,4,22,12,4,21
19395,cache,AVANT GARDE,Vox Eminor,0,9,16,20,5,18,19,2,21,14,2,21,13,4,17,10,2,20,28,5,14,21,4,15,21,5,17,18,0,13,9,4,18
19396,dust2,Streamline,Immunity,0,7,16,18,4,18,17,3,17,15,5,21,14,3,19,6,6,22,28,2,12,23,4,12,19,6,12,15,6,15,12,8,19
19398,cache,TRIDENT,Chiefs,0,10,16,21,4,20,19,4,18,15,4,22,15,3,24,14,6,22,25,3,19,21,5,16,18,3,14,22,4,18,20,2,17
19399,nuke,TSM,NiP,0,13,16,27,2,20,21,7,23,21,9,23,16,2,20,10,4,22,31,4,20,23,3,16,23,7,17,17,5,21,14,3,21
19400,inferno,NiP,EnVyUs,0,9,16,23,2,20,17,3,19,14,3,22,15,2,21,8,4,22,34,3,15,23,5,17,17,2,13,18,4,16,12,9,16
19401,mirage,EnVyUs,NiP,1,16,2,24,3,9,23,4,10,11,1,5,14,3,10,12,4,12,12,1,16,12,1,18,11,3,17,6,0,17,5,2,16
19405,dust2,Natus Vincere,Titan,1,16,9,29,3,12,26,6,16,18,8,17,17,5,16,15,3,15,23,3,20,21,6,21,13,3,22,10,3,22,9,8,20
19406,dust2,LGB,TSM,0,11,16,22,5,17,20,2,17,14,2,20,11,2,21,7,7,19,27,1,15,20,2,15,14,2,10,16,3,16,17,7,18
19407,cache,Cloud9,Mythic,1,16,8,22,5,11,22,3,11,20,0,11,17,4,15,13,2,10,12,3,18,12,3,19,13,2,20,10,1,18,11,2,19
19408,nuke,eLevate,Liquid,1,16,6,19,3,11,19,5,14,19,4,15,16,3,13,15,7,14,21,1,16,15,4,18,10,2,17,14,3,20,7,4,18
19410,inferno,Menace,Lions,1,16,5,24,5,10,20,3,13,15,4,9,14,4,11,17,6,16,15,5,16,14,0,18,15,2,18,10,5,18,4,3,20
19411,dust2,Menace,Lions,1,16,5,24,4,11,20,6,10,18,6,12,15,6,11,10,5,7,15,0,16,14,2,17,7,3,17,8,1,18,7,3,19
19412,inferno,Games4u,Lucidez,1,16,9,22,10,12,21,3,15,20,2,17,13,2,16,14,1,17,20,5,16,22,2,18,15,3,18,12,4,21,7,3,18
19413,dust2,Lucidez,Games4u,0,9,16,25,2,19,15,5,18,11,1,19,10,3,18,10,3,18,21,5,14,20,2,13,17,3,15,21,6,16,13,3,13
19414,overpass,fnatic,Natus Vincere,0,11,16,28,1,22,18,4,18,18,2,18,14,5,23,8,3,18,26,2,14,27,4,19,18,6,17,15,4,18,13,5,18
19415,inferno,kRoGhs KanonEr,TJ'S HELTE,0,6,16,14,3,15,19,3,19,10,1,17,9,2,18,6,2,17,27,5,9,17,4,13,16,4,10,16,1,14,10,2,12
19416,inferno,Titan,fnatic,0,5,16,13,3,18,10,2,16,11,1,17,9,5,18,7,3,16,26,3,9,20,3,11,17,2,11,13,5,11,9,3,8
19417,inferno,NiP,fnatic,1,16,7,26,3,10,24,2,15,15,1,14,14,7,14,9,6,14,17,5,18,14,1,18,14,3,18,14,6,17,8,2,17
19418,nuke,naptoR.Factory,h$fyre,0,9,16,28,4,18,18,7,17,14,3,18,12,5,20,9,4,18,26,5,17,22,2,16,19,7,15,11,5,14,13,4,19
19419,inferno,myKPV,partyastronauts,1,16,4,22,5,6,22,5,11,18,6,7,11,6,11,10,1,10,12,1,15,13,6,17,9,2,17,7,0,17,4,2,17
19421,mirage,Liquid,CLG,1,16,7,31,4,14,20,3,13,18,5,12,15,1,14,9,5,13,17,4,18,18,4,20,12,2,18,11,6,19,8,3,18
19423,inferno,SKDC,Mythic,1,16,4,21,3,9,23,8,12,19,3,10,16,4,11,7,2,10,17,2,16,10,0,18,9,6,18,9,4,17,7,4,17
