MatchID, Map, TeamAWins, TeamARounds, TeamBRounds, A1_frags, A1_assists, A1_deaths, A2_frags, A2_assists, A2_deaths, A3_frags, A3_assists, A3_deaths, A4_frags, A4_assists, A4_deaths, A5_frags, A5_assists, A5_deaths, B1_frags, B1_assists, B1_deaths, B2_frags, B2_assists, B2_deaths, B3_frags, B3_assists, B3_deaths, B4_frags, B4_assists, B4_deaths, B5_frags, B5_assists, B5_deaths
4709323,de_inferno,1,16,9,23,7,17,24,4,16,15,1,17,14,1,16,14,2,14,22,2,18,15,5,20,23,0,14,10,2,19,10,1,19
4709324,de_inferno,1,16,3,27,3,9,16,5,9,13,3,9,16,1,11,9,1,7,11,1,15,8,3,16,11,3,17,10,1,17,5,0,16
4709325,de_inferno,0,6,16,12,4,19,19,1,20,9,3,17,15,1,19,14,2,20,25,1,15,13,4,15,19,3,9,22,1,16,16,2,15
4709326,de_inferno,1,16,9,27,6,15,23,2,17,22,1,16,12,4,16,18,4,14,16,5,19,20,2,19,14,2,21,16,4,21,12,1,23
4709327,de_inferno,1,16,1,18,2,10,13,7,7,16,4,4,17,3,11,13,1,7,7,0,16,10,1,16,7,1,17,10,1,14,5,0,16
4709329,de_inferno,1,16,10,37,2,16,26,2,19,20,2,13,13,1,16,11,4,15,33,1,19,16,6,20,14,2,24,12,1,22,4,4,22
4709330,de_inferno,1,16,9,21,3,17,15,1,13,15,2,11,23,1,10,12,2,16,15,1,19,16,6,13,18,2,19,9,0,17,8,3,18
4709331,de_inferno,1,16,9,20,2,14,17,1,15,19,5,17,19,5,16,18,0,12,19,3,21,16,5,19,15,4,18,12,1,17,11,2,18
4709333,de_inferno,1,16,13,25,4,15,33,1,18,16,3,23,20,0,20,14,6,17,25,2,19,24,4,19,14,1,24,12,4,23,18,4,23
4709334,de_inferno,0,3,16,9,0,18,8,0,17,11,0,16,9,2,18,4,1,19,23,5,9,24,3,12,18,5,5,16,5,9,7,1,6
4709335,de_inferno,1,16,8,25,5,13,21,4,11,20,4,12,19,2,13,14,7,14,13,2,20,21,1,19,11,2,19,10,1,21,8,0,20
4709336,de_inferno,1,16,7,22,2,12,28,2,12,20,9,12,15,0,11,12,1,10,6,3,21,16,4,21,15,3,21,11,0,18,9,2,16
4709337,de_inferno,1,16,7,26,2,8,19,3,11,22,0,15,13,5,18,15,5,15,25,2,18,7,2,17,11,8,19,13,3,20,10,6,21
4709338,de_inferno,1,16,2,24,2,5,14,1,10,14,3,10,14,4,9,12,4,9,11,1,15,13,0,17,3,2,16,8,1,16,8,0,15
4709339,de_inferno,1,16,4,24,4,11,21,2,10,20,2,14,16,1,11,9,4,12,16,2,17,13,0,18,9,2,18,9,1,18,11,3,19
4709341,de_inferno,1,16,9,24,5,13,20,6,12,21,5,14,19,1,14,13,3,13,13,3,19,18,4,18,16,0,18,8,5,23,11,2,19
4709342,de_inferno,0,3,16,13,2,16,13,0,14,6,0,17,7,1,18,5,4,18,17,3,9,18,2,7,16,3,12,17,1,8,15,4,8
4709343,de_inferno,1,16,14,38,1,19,29,5,18,26,4,20,11,9,23,12,3,23,39,4,20,22,2,23,20,4,27,13,4,23,9,2,24
4709344,de_inferno,1,16,7,24,7,13,22,3,12,16,1,14,12,5,16,16,0,14,18,2,17,21,3,19,12,4,17,8,1,19,10,2,18
4709345,de_inferno,0,8,16,17,5,20,16,2,20,14,2,19,8,4,18,12,1,19,30,6,15,22,3,12,19,4,12,16,2,13,9,2,16
4709346,de_inferno,1,16,1,23,3,6,16,1,9,19,2,5,13,2,8,9,3,12,10,1,15,5,0,17,12,2,16,7,0,17,6,0,15
4709347,de_inferno,0,7,16,20,2,15,11,1,19,11,3,18,10,1,18,12,4,19,31,3,10,15,2,12,18,3,13,13,3,13,12,2,16
4709349,de_inferno,1,16,3,19,2,8,17,3,8,16,2,7,16,2,7,16,1,8,8,0,18,7,2,17,8,3,15,5,2,18,10,0,16
4709350,de_inferno,1,16,7,21,3,14,19,2,11,18,2,10,13,5,13,16,3,15,14,2,17,15,3,16,13,7,19,14,1,19,6,0,16
4709351,de_inferno,1,16,6,25,4,14,20,3,13,12,5,13,18,2,13,11,0,13,9,6,18,17,0,15,14,2,18,14,4,18,10,3,17
4709352,de_inferno,0,4,16,12,1,17,9,1,15,11,1,17,12,4,17,7,0,16,19,5,16,20,2,10,15,3,11,16,1,7,11,1,8
4709354,de_inferno,0,10,16,21,1,17,17,3,21,14,3,19,16,0,18,9,1,23,21,3,18,24,0,13,19,4,17,20,5,14,14,3,15
4709355,de_inferno,1,16,12,30,3,17,25,2,18,21,6,18,13,3,14,13,2,18,21,3,21,19,6,19,18,2,22,15,2,19,12,2,21
4709356,de_inferno,1,16,14,25,5,23,19,5,22,28,2,20,17,2,22,14,3,20,26,2,19,23,4,20,25,3,22,18,2,21,15,2,23
4709357,de_inferno,0,6,16,17,0,18,13,1,18,14,2,19,8,3,20,11,5,21,21,3,14,17,6,12,25,2,11,15,1,14,18,2,12
4709358,de_inferno,1,16,1,16,1,11,16,1,7,17,0,9,16,2,9,7,5,11,12,1,13,17,1,14,10,2,15,1,2,14,6,0,16
4709360,de_inferno,1,16,13,27,4,20,30,2,19,10,6,19,18,4,19,11,6,18,24,3,17,27,9,21,17,2,21,15,1,19,12,3,18
4709362,de_inferno,0,4,16,11,0,15,8,2,18,10,2,16,9,3,18,6,1,17,25,3,10,21,1,8,16,4,9,9,2,8,13,2,9
4709363,de_inferno,1,16,5,16,5,10,19,5,10,18,3,9,13,2,11,18,4,16,19,1,17,10,3,16,12,1,17,8,0,15,7,3,19
4709365,de_inferno,1,16,14,25,5,23,19,2,19,22,3,17,18,5,22,17,2,22,23,2,19,19,4,20,25,7,19,19,4,22,16,3,22
4709366,de_inferno,1,16,13,26,4,17,17,2,18,14,5,18,20,1,14,13,5,20,19,5,21,21,2,17,19,1,18,18,1,18,10,4,17
4709367,de_inferno,1,16,6,22,1,15,18,4,11,15,1,10,17,0,11,12,6,12,16,2,17,9,2,18,14,1,15,15,5,19,4,0,16
4709368,de_inferno,1,16,10,29,5,14,17,5,16,19,0,14,19,3,12,15,6,20,22,1,19,10,4,20,17,2,20,13,3,21,13,4,19
4709369,de_inferno,1,16,5,22,2,13,22,4,10,19,2,11,17,2,15,11,2,12,16,3,18,18,1,17,9,1,18,7,2,19,10,3,19
4709370,de_inferno,0,9,16,15,5,24,11,5,19,23,3,22,18,2,19,7,1,22,24,5,12,18,1,16,25,5,16,24,1,12,15,5,18
4709372,de_inferno,0,13,16,28,1,22,16,4,24,16,5,24,18,2,23,11,1,23,28,5,18,19,0,17,21,3,20,31,3,14,14,6,21
4709373,de_inferno,0,9,16,16,4,17,20,3,20,12,1,21,11,2,21,12,2,14,22,3,13,19,1,13,19,4,17,16,4,14,17,1,14
4709375,de_inferno,0,5,16,8,0,19,7,2,19,10,1,17,13,2,19,9,3,18,33,2,11,19,5,9,16,6,8,18,1,12,6,2,7
4709376,de_inferno,0,2,16,12,0,16,6,0,17,4,4,17,8,3,17,4,1,17,21,6,8,20,2,9,17,3,5,17,0,5,9,5,7
4709377,de_inferno,0,12,16,21,11,20,23,2,19,13,1,21,15,2,20,15,1,21,28,3,17,23,5,16,18,2,16,16,5,21,16,3,17
4709379,de_inferno,1,16,8,25,3,15,16,4,17,20,2,15,20,3,12,9,6,15,20,0,17,19,2,20,15,1,17,12,2,18,7,2,19
4709383,de_inferno,1,16,12,29,6,15,22,7,17,21,2,18,20,1,15,20,2,20,21,7,21,23,2,21,14,2,24,13,0,27,13,3,19
4709384,de_inferno,1,16,1,23,5,5,19,3,6,15,1,5,12,4,5,13,2,5,5,1,16,6,1,16,6,1,17,7,0,16,2,1,17
4709385,de_inferno,0,14,16,25,4,21,27,4,19,22,2,20,18,4,18,8,2,20,16,1,19,24,4,19,20,6,18,22,5,21,16,1,23
4709386,de_inferno,0,6,16,12,1,15,11,3,19,10,3,22,20,2,18,6,3,17,30,5,12,15,7,16,17,1,10,17,3,12,12,3,9
4709388,de_inferno,1,16,11,23,3,14,23,3,16,16,4,17,21,1,19,14,2,16,23,4,20,15,3,18,19,3,19,17,0,18,8,5,22
4709389,de_inferno,0,13,16,25,3,20,16,7,22,16,5,21,17,0,22,15,3,23,28,4,19,14,4,23,23,4,16,23,5,16,20,2,16
4709390,de_inferno,1,16,14,28,4,20,26,7,17,22,5,19,16,6,20,12,2,18,25,6,23,20,1,20,17,6,25,18,1,17,13,4,20
4709392,de_inferno,0,8,16,19,3,17,13,2,20,10,0,19,7,0,19,8,1,21,23,1,12,24,4,12,17,3,14,20,2,9,12,1,11
4709394,de_inferno,1,16,12,27,4,16,22,1,19,24,4,18,16,6,15,10,4,21,22,5,21,20,4,20,19,3,19,10,2,23,18,3,16
4709398,de_inferno,0,13,16,38,3,18,25,1,20,19,3,15,18,2,20,5,2,22,25,2,21,22,2,19,19,2,23,9,5,22,20,0,20
4709399,de_inferno,1,16,14,30,1,21,28,2,20,21,4,20,23,1,19,8,5,21,18,4,20,22,5,24,20,2,23,27,5,20,13,3,23
4709400,de_inferno,1,16,1,27,1,3,16,4,8,13,3,5,15,0,5,9,3,8,6,1,16,6,2,16,5,1,16,5,0,15,7,1,17
4709401,de_inferno,1,16,5,21,4,8,21,2,9,13,6,12,21,0,7,16,3,14,13,0,19,11,4,18,8,2,20,9,0,19,9,6,17
4709402,de_inferno,0,0,16,5,0,16,4,2,16,2,3,16,6,1,16,5,1,16,19,3,2,18,4,6,18,1,4,12,2,5,12,2,5
4709405,de_inferno,0,7,16,23,4,17,8,3,20,17,0,18,6,1,19,11,1,19,22,2,14,16,3,15,21,2,13,15,4,13,18,3,10
4709407,de_inferno,1,16,12,31,3,19,27,5,17,21,2,16,13,6,19,17,6,19,28,1,21,12,4,21,19,5,23,14,3,23,17,2,21
4709408,de_inferno,1,16,9,19,5,11,24,5,13,25,4,12,15,4,15,19,2,16,15,2,20,15,2,21,12,1,22,15,2,19,10,1,20
4709409,de_inferno,0,13,16,34,5,15,17,4,21,14,4,25,16,8,23,13,1,22,27,4,18,26,6,21,21,5,15,16,6,22,16,2,19
4709410,de_inferno,0,3,16,15,3,16,6,1,16,8,1,16,8,1,18,11,2,16,22,0,10,16,5,6,18,2,10,15,2,10,11,3,12
4709411,de_inferno,0,9,16,17,2,17,18,1,16,15,5,20,15,4,19,11,3,19,29,0,14,14,6,16,22,6,13,12,4,16,14,1,17
4709412,de_inferno,1,16,13,25,5,17,19,4,20,19,4,19,17,5,18,19,4,19,27,5,21,19,2,20,15,5,19,20,2,23,11,1,20
4709413,de_inferno,1,16,13,24,1,22,22,4,21,21,7,17,28,2,17,14,1,20,27,3,21,20,4,20,11,3,22,13,4,22,25,4,24
4709414,de_inferno,1,16,4,23,5,9,20,3,9,22,0,12,15,4,7,13,3,11,13,2,18,6,2,19,12,2,18,7,2,18,10,0,20
4709415,de_inferno,1,16,4,25,5,14,15,6,16,15,1,10,16,1,9,20,2,9,11,1,18,13,4,18,10,3,18,10,4,18,13,2,19
4709416,de_inferno,0,9,16,21,0,20,20,3,16,14,3,18,15,3,20,8,2,21,17,3,15,16,4,16,21,5,20,21,1,16,20,2,11
4709417,de_inferno,1,16,5,22,8,10,19,5,11,19,1,11,16,3,11,13,1,15,18,0,15,9,2,19,9,3,18,14,2,17,7,2,20
4709418,de_inferno,0,8,16,14,2,19,11,2,17,11,4,18,11,2,18,15,1,18,19,8,11,19,6,15,23,2,12,16,1,13,13,4,12
4709420,de_inferno,1,16,3,22,2,8,22,1,6,16,3,10,15,2,13,13,2,8,9,0,17,8,1,18,13,0,18,8,1,18,6,1,17
4709422,de_inferno,0,12,16,19,4,18,26,4,19,13,5,23,10,7,20,13,1,21,27,2,16,19,6,21,23,1,14,11,7,15,20,4,15
4709423,de_inferno,1,16,1,14,1,7,20,2,6,16,3,4,17,2,6,13,2,6,4,4,15,8,0,15,8,0,16,3,1,17,6,1,17
4709424,de_inferno,0,10,16,15,6,19,19,4,19,15,2,17,17,3,17,10,5,21,25,6,13,23,7,13,21,2,16,16,2,18,8,7,17
4709425,de_inferno,0,14,16,30,3,19,13,4,21,24,6,23,18,3,27,13,4,22,25,6,20,27,5,19,24,5,19,23,1,19,13,8,21
4709426,de_inferno,0,4,16,7,1,18,11,1,14,11,0,17,9,1,18,7,0,15,18,5,10,17,3,8,17,5,7,14,4,11,16,2,10
4709427,de_inferno,1,16,9,23,5,18,24,3,17,19,4,16,14,2,18,13,0,13,20,1,18,16,4,18,17,2,20,20,3,19,9,4,18
4709428,de_inferno,1,16,3,22,5,9,17,4,7,15,6,10,17,1,8,19,1,9,7,1,18,13,2,19,13,2,17,8,0,18,2,0,18
4709429,de_inferno,0,6,16,11,0,17,9,2,20,15,3,17,8,2,18,17,0,17,19,3,14,23,3,12,15,4,12,17,2,9,15,2,13
4709430,de_inferno,1,16,11,29,3,16,21,7,16,22,7,15,13,2,19,16,1,19,16,9,21,22,4,20,15,3,21,21,1,20,10,4,19
4709431,de_inferno,0,3,16,20,2,17,8,0,16,2,4,19,10,3,18,4,0,17,21,0,7,16,6,10,21,2,12,16,4,6,11,2,11
4709432,de_inferno,0,5,16,17,1,18,10,6,17,10,1,18,9,2,20,3,1,20,27,0,10,20,4,7,19,2,10,16,3,11,10,2,11
4709437,de_inferno,0,1,16,6,2,17,12,1,17,7,2,16,4,1,16,3,3,17,16,4,7,19,5,10,15,3,5,17,3,4,16,1,6
4709443,de_inferno,1,16,14,28,1,23,15,8,21,23,2,20,16,2,23,13,6,23,35,5,18,22,3,19,17,6,19,19,2,19,17,4,21
4709444,de_inferno,0,14,16,25,6,19,25,2,20,13,5,24,17,1,22,19,2,24,26,5,22,22,5,18,21,2,18,27,0,19,13,3,23
4709445,de_inferno,1,16,7,23,2,8,21,1,6,12,3,12,21,2,8,18,3,8,10,2,20,5,4,18,8,3,19,7,4,20,12,3,18
4709446,de_inferno,1,16,2,20,5,6,21,0,5,14,3,11,14,4,5,15,1,7,9,1,15,7,2,16,5,1,18,6,1,17,5,1,18
4709449,de_inferno,1,16,8,28,3,13,20,1,12,14,6,15,17,5,11,11,5,16,13,2,18,17,0,19,14,3,18,10,2,18,12,3,17
4709450,de_inferno,0,7,16,19,0,16,10,7,17,12,2,18,12,6,19,14,0,17,22,3,11,24,5,11,16,7,17,14,4,14,10,2,14
4709452,de_inferno,1,16,0,28,3,2,17,4,4,15,4,4,10,6,6,9,0,6,4,0,16,3,0,16,8,1,15,1,3,16,6,0,16
4709454,de_inferno,0,1,16,10,1,17,2,0,16,8,2,17,1,1,17,5,0,17,23,3,6,18,4,4,16,3,8,15,4,5,11,2,3
4709455,de_inferno,0,11,16,19,2,23,15,4,21,14,3,21,19,2,20,10,1,22,19,5,15,23,5,16,26,2,16,18,2,15,21,3,16
4709459,de_inferno,1,16,7,23,5,14,20,4,14,12,4,12,15,3,10,19,1,15,16,3,18,16,2,17,11,2,19,8,5,20,12,3,16
4709461,de_inferno,0,7,16,20,2,18,15,4,21,14,1,21,7,1,19,13,1,19,24,7,13,21,2,11,20,2,15,20,1,15,13,3,17
4709462,de_inferno,1,16,5,16,2,10,18,6,14,18,3,12,16,2,8,12,3,12,10,3,16,13,4,16,7,3,15,9,2,17,16,1,16
4709463,de_inferno,1,16,13,24,5,21,18,2,16,25,5,19,17,4,20,18,2,19,24,3,23,24,5,18,15,3,22,14,5,20,17,0,19
4709467,de_inferno,0,10,16,12,4,20,22,3,19,18,5,20,9,4,17,17,3,16,28,7,15,20,3,18,15,3,12,15,2,14,14,0,19
4709468,de_inferno,1,16,9,27,2,13,21,9,17,20,7,19,12,4,16,23,4,14,18,2,23,10,4,21,17,0,19,20,2,20,14,7,23
4709470,de_inferno,0,4,16,16,0,16,8,4,19,11,0,17,10,1,19,6,0,19,20,8,11,33,0,8,14,4,9,10,6,12,13,2,11
4709471,de_inferno,1,16,1,21,4,6,15,2,6,20,1,10,13,3,7,12,2,7,10,1,16,4,0,16,6,1,16,10,3,16,6,0,17
4709472,de_inferno,0,2,16,3,0,14,15,0,18,6,0,16,8,0,17,5,2,17,22,3,8,13,2,5,19,1,9,14,4,6,14,3,9
4709473,de_inferno,0,6,16,16,2,18,12,2,18,9,5,20,13,1,19,8,1,17,29,1,9,17,9,12,15,2,15,16,1,11,15,3,11
4709477,de_inferno,1,16,3,19,5,8,19,2,9,14,6,9,16,0,8,14,1,7,9,1,16,14,1,15,6,3,16,6,1,19,6,1,17
4709481,de_inferno,1,16,12,31,5,18,25,3,15,24,2,20,14,6,18,7,3,20,24,1,17,21,2,21,14,2,21,18,2,22,14,0,20
4709484,de_inferno,0,14,16,16,5,25,14,3,24,23,4,21,22,2,23,17,4,25,34,1,16,35,0,18,16,4,19,18,4,18,15,3,23
4709487,de_inferno,0,8,16,20,2,18,14,1,18,8,3,17,8,4,19,11,1,20,26,1,11,20,4,13,22,1,13,12,7,14,12,2,10
4709488,de_inferno,0,10,16,23,1,19,22,4,22,16,3,18,17,3,18,7,3,22,29,2,15,27,3,15,13,5,20,16,3,17,14,0,18
4709489,de_inferno,0,7,16,17,4,21,13,4,18,12,2,17,17,1,19,12,5,20,29,2,13,20,2,18,17,2,13,17,4,13,12,2,14
4709490,de_inferno,0,8,16,15,5,19,18,4,19,9,3,20,15,4,17,16,0,20,27,2,9,21,3,16,18,4,18,18,3,15,11,3,15
4709491,de_inferno,0,3,16,9,3,17,8,0,18,11,0,17,14,3,18,8,3,18,34,2,8,16,4,14,14,2,8,12,5,13,11,4,8
4709493,de_inferno,0,9,16,28,1,15,13,2,21,12,1,21,14,4,18,4,5,21,27,3,16,21,4,17,19,3,14,17,2,13,12,4,11
4709494,de_inferno,1,16,6,22,2,11,17,2,12,15,5,12,21,1,8,10,3,14,16,2,16,8,2,17,8,1,20,12,2,16,13,2,16
4709495,de_inferno,0,7,16,11,5,20,12,3,18,22,1,18,12,2,20,16,4,16,26,0,14,21,6,18,14,6,14,19,4,14,12,6,13
4709498,de_inferno,1,16,7,18,0,13,20,2,17,18,3,19,19,1,13,11,6,10,21,4,15,15,0,17,16,0,16,9,4,19,10,1,20
4709500,de_inferno,0,3,16,6,5,18,11,2,18,15,0,16,6,1,19,5,2,18,22,3,9,22,3,7,21,3,8,13,4,10,11,3,9
4709502,de_inferno,1,16,9,21,4,16,14,7,15,30,0,12,19,4,16,18,2,11,20,3,22,12,1,18,12,3,22,13,2,22,13,2,18
4709505,de_inferno,0,4,16,15,1,17,14,0,18,11,1,18,4,2,19,8,4,17,22,3,10,20,1,14,17,2,7,18,0,9,12,0,12
4709507,de_inferno,1,16,5,18,4,10,20,3,10,19,2,15,15,2,12,13,1,9,14,1,15,14,1,17,11,3,18,8,2,18,9,1,17
4709508,de_inferno,0,9,16,14,1,17,19,2,19,12,2,19,12,1,21,12,4,20,19,4,13,15,5,17,20,3,13,21,2,12,21,3,14
4709511,de_inferno,1,16,5,20,5,12,21,1,10,14,0,7,18,2,10,16,3,9,9,5,18,10,2,18,8,2,19,10,1,17,11,1,17
4709512,de_inferno,1,16,12,30,3,15,19,3,19,20,3,19,15,2,20,15,3,14,19,8,21,16,1,21,22,3,17,13,2,19,17,3,21
4709513,de_inferno,0,3,16,8,1,18,13,0,17,11,4,16,10,3,17,5,2,17,17,1,8,21,1,8,14,3,11,16,5,10,17,1,11
4709514,de_inferno,0,2,16,13,2,17,9,2,17,5,0,16,4,2,18,10,0,17,22,2,10,21,2,5,16,2,10,14,2,11,12,3,6
4709515,de_inferno,0,5,16,15,2,18,15,1,16,7,2,18,4,5,19,5,0,18,18,4,9,20,2,10,20,4,10,15,5,11,15,0,6
4709516,de_inferno,0,8,16,13,3,20,14,1,19,9,3,22,17,1,20,16,2,22,32,4,15,25,0,14,19,2,16,14,4,11,13,3,13
4709517,de_inferno,1,16,11,28,5,14,19,5,21,19,4,15,18,4,17,18,1,18,22,3,21,14,4,22,20,3,18,16,3,22,12,4,19
4709518,de_inferno,0,3,16,16,1,16,10,3,17,10,2,19,3,2,19,13,3,17,20,8,14,21,5,11,15,2,11,14,4,12,18,0,5
4709519,de_inferno,1,16,8,31,3,13,18,4,14,16,4,12,20,4,19,9,5,14,19,2,19,14,2,20,16,2,17,10,1,18,13,2,20
4709520,de_inferno,1,16,10,24,4,13,22,6,16,16,2,15,23,0,17,17,1,16,17,4,19,12,2,23,24,1,21,12,4,19,12,3,20
4709521,de_inferno,0,6,16,18,3,18,12,0,18,8,0,15,8,2,19,7,5,20,23,5,13,18,2,9,18,2,11,18,0,11,13,2,9
4709522,de_inferno,0,7,16,11,3,19,13,2,17,12,1,18,13,0,19,9,1,18,17,7,13,23,2,11,17,2,14,16,0,11,18,2,9
4709523,de_inferno,1,16,6,27,1,13,18,4,12,17,2,11,18,2,8,14,0,8,13,3,18,9,2,19,8,3,19,13,0,17,8,0,21
4709524,de_inferno,1,16,10,26,5,17,20,8,16,16,4,17,24,2,19,18,3,15,28,4,18,12,6,23,15,2,22,19,4,20,10,5,21
4709525,de_inferno,0,3,16,12,2,16,6,4,17,8,2,18,7,0,15,9,1,16,19,1,9,18,4,6,15,2,6,16,4,12,14,1,9
4709526,de_inferno,0,3,16,13,4,17,11,0,17,9,0,18,6,2,18,6,0,18,19,7,11,23,1,7,16,4,12,18,2,9,12,1,6
4709527,de_inferno,1,16,1,22,2,6,17,3,6,18,2,6,12,2,6,12,1,6,13,0,16,5,0,16,4,0,16,2,2,16,5,0,17
4709528,de_inferno,1,16,2,20,3,10,17,3,7,18,3,7,17,4,8,13,2,6,11,3,16,4,2,17,5,0,18,10,1,17,8,1,17
4709529,de_inferno,0,5,16,7,6,19,14,1,18,11,1,21,8,1,19,12,0,18,16,2,8,23,2,13,20,4,10,20,2,11,16,4,10
4709530,de_inferno,1,16,14,29,0,18,26,4,22,20,5,20,15,2,16,16,0,22,22,2,23,25,2,21,20,4,16,21,1,23,10,0,23
4709531,de_inferno,0,4,16,6,1,17,17,3,16,14,0,17,8,0,19,8,1,17,23,8,13,14,7,10,15,5,9,22,3,10,12,1,11
4709532,de_inferno,0,5,16,9,0,21,7,3,19,15,0,16,11,2,20,11,1,17,26,5,9,27,5,10,19,2,10,10,2,12,11,2,13
4709533,de_inferno,1,16,7,22,5,11,16,8,15,16,1,12,15,3,9,21,0,14,14,2,19,13,0,19,14,3,17,8,2,18,12,4,17
4709535,de_inferno,0,4,16,14,2,16,10,3,19,13,0,18,2,3,19,11,1,17,23,4,11,20,3,11,14,3,12,18,1,6,14,2,10
4709537,de_inferno,0,0,16,2,0,16,7,0,16,4,0,16,2,1,15,5,1,16,25,5,6,22,2,4,13,1,4,11,1,2,7,0,4
4709538,de_inferno,1,16,1,15,4,13,23,4,7,18,3,6,14,2,11,11,3,8,7,2,16,9,2,16,5,1,17,5,1,17,18,0,16
4709543,de_inferno,0,9,16,20,5,22,17,1,19,16,2,20,11,2,20,12,2,22,30,7,18,18,4,15,14,5,19,21,0,9,20,2,15
4709544,de_inferno,0,12,16,22,1,18,19,5,21,26,3,19,15,3,22,11,3,19,24,3,18,17,4,17,21,4,20,18,6,20,18,3,18
4709546,de_inferno,1,16,7,26,4,14,23,4,13,16,4,16,14,1,14,11,4,13,22,1,18,15,6,19,13,1,17,13,2,17,7,2,19
4709548,de_inferno,0,7,16,16,4,19,11,4,21,18,2,17,8,5,19,12,4,18,17,2,13,22,5,13,19,4,14,16,6,15,19,2,13
4709549,de_inferno,0,5,16,9,1,16,11,2,19,13,1,19,11,2,18,5,1,20,21,9,9,26,2,11,14,5,10,17,1,8,14,2,12
4709550,de_inferno,1,16,13,35,4,14,34,3,19,11,3,22,14,2,20,9,3,18,21,5,19,24,1,19,18,3,23,17,6,20,12,1,22
4709551,de_inferno,1,16,6,21,7,14,15,7,9,15,3,10,22,1,9,17,3,13,21,2,17,15,4,18,6,2,19,9,2,18,4,1,18
4709552,de_inferno,1,16,4,20,7,10,16,9,14,20,2,9,18,2,9,17,2,10,19,3,16,13,2,19,8,2,18,7,1,18,5,3,20
4709553,de_inferno,1,16,6,20,1,16,14,3,13,22,1,12,19,3,9,12,3,14,18,0,16,13,2,18,12,0,16,11,3,18,10,3,19
4709555,de_inferno,0,6,16,18,5,18,15,1,17,8,4,18,11,2,16,9,2,18,22,4,11,18,5,11,18,2,16,20,0,11,9,5,13
4709556,de_inferno,1,16,11,27,2,17,15,7,20,17,4,17,17,4,23,25,2,18,28,1,20,30,2,15,13,3,21,14,5,24,10,7,21
4709557,de_inferno,1,16,14,24,4,17,21,3,19,17,3,20,22,5,21,15,5,20,26,7,19,27,4,16,18,1,21,14,4,22,12,3,22
4709558,de_inferno,1,16,3,22,6,9,15,5,15,17,4,12,9,4,12,14,2,12,14,1,16,16,1,14,6,4,16,9,3,16,13,2,16
4709559,de_inferno,1,16,13,26,7,20,27,3,14,23,4,22,22,2,19,11,5,20,29,3,19,28,4,23,16,5,23,12,3,21,9,1,23
4709562,de_inferno,0,11,16,21,6,18,17,1,21,17,2,24,13,5,21,19,1,19,27,1,17,24,3,17,16,5,17,18,1,17,17,3,19
4709563,de_inferno,1,16,6,21,2,12,20,4,12,18,5,8,17,1,14,13,3,13,17,1,18,14,1,17,11,1,19,8,0,18,9,0,17
4709565,de_inferno,0,11,16,23,4,25,17,3,20,17,3,21,15,4,24,16,5,21,25,6,20,22,6,17,28,1,15,12,9,19,24,0,17
4709569,de_inferno,0,1,16,12,1,15,8,2,16,11,0,17,7,2,15,6,1,17,33,1,10,14,3,6,14,2,9,13,3,9,6,3,10
4709571,de_inferno,0,13,16,32,5,25,15,4,20,21,6,22,16,2,18,18,6,22,23,1,18,29,2,23,16,6,23,19,2,18,19,3,20
4709572,de_inferno,1,16,1,27,1,8,24,4,7,10,3,9,12,4,3,7,2,8,7,0,16,6,4,16,10,0,14,5,1,17,6,1,17
4709573,de_inferno,0,6,16,18,4,20,10,4,18,8,1,18,12,2,18,12,1,18,20,6,9,24,2,13,11,4,14,16,4,13,20,2,11
4709574,de_inferno,1,16,13,20,4,17,23,6,17,24,6,17,23,3,21,22,2,16,24,4,20,13,5,20,25,2,22,12,5,26,14,5,24
4709575,de_inferno,1,16,10,29,3,15,14,6,16,20,1,16,16,3,17,14,1,16,14,1,19,23,3,18,14,1,18,15,2,19,14,5,19
4709576,de_inferno,1,16,3,24,1,4,16,2,10,20,2,8,13,2,12,13,4,8,12,1,17,9,2,17,5,0,18,7,0,17,8,2,17
4709577,de_inferno,1,16,7,23,3,12,16,3,15,16,4,10,16,4,15,16,1,14,24,1,19,12,3,18,6,3,17,12,1,17,10,4,18
4709579,de_inferno,0,14,16,34,6,22,26,4,21,16,3,21,15,3,24,14,4,18,20,8,24,27,4,21,20,4,20,19,3,17,20,3,23
4709580,de_inferno,0,10,16,14,3,22,19,2,20,14,0,22,12,1,23,10,3,19,29,6,14,19,4,15,20,3,14,22,2,12,16,3,14
4709581,de_inferno,1,16,14,29,5,21,19,9,22,22,5,23,16,0,22,19,4,18,24,5,22,31,5,22,21,1,19,16,3,22,14,2,20
4709583,de_inferno,1,16,1,22,1,9,20,2,6,18,1,9,10,3,7,12,2,6,7,0,16,13,2,17,5,1,16,8,0,16,4,4,17
4709584,de_inferno,1,16,5,25,3,12,21,4,9,22,2,10,9,3,10,10,1,15,17,3,17,10,1,17,8,3,19,10,2,17,11,1,17
4709585,de_inferno,1,16,9,28,1,15,22,2,11,19,2,10,13,4,17,11,1,13,23,1,16,13,2,20,10,1,18,11,2,19,9,0,20
4709586,de_inferno,0,12,16,20,4,22,21,1,19,18,4,20,17,2,20,23,2,17,28,1,23,17,4,22,23,4,20,12,2,17,17,2,17
4709587,de_inferno,1,16,9,34,5,16,25,6,12,16,0,14,15,3,16,10,4,14,19,4,20,13,2,21,16,3,21,11,2,19,13,1,19
